keyword,qid,label,exact_label,ctx_lab,sl_lab,p31_lab,p279_lab,exact_alias,ctx_ali,sl_ali,p31_ali,p279_ali,total_pure_score,__sitelinks,p31_cnt,has_p279
Long range interactions,Q33724374,"Long-range interactions between three transcriptional enhancers, active Vkappa gene promoters, and a 3' boundary sequence spanning 46 kilobases",0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q59062938,Long range interactions in nanoscale science,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q41185782,Long-range interactions in visual perception,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q44150500,Long-range interactions stabilize the fold of a non-natural oligomer,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q43782190,Long-Range Interactions in the Dimer Interface of Ornithine Decarboxylase Are Important for Enzyme Function,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q73959395,Long-range interactions in neuronal gene expression: evidence from gene targeting in the GABA(A) receptor beta2-alpha6-alpha1-gamma2 subunit gene cluster,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q34385827,Long range interactions regulate Igf2 gene transcription during skeletal muscle differentiation,0,1.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q40022113,Long-range interactions at the HO promoter,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q77792991,Long range interactions between oriented texture elements,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q63926701,Long-Range Interactions,0,1.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q73225361,Long-range interactions modulate the contrast gain in the lateral geniculate nucleus of cats,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q74061859,"Long-range interactions in the lateral geniculate nucleus of the New-World monkey, Callithrix jacchus",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q44320338,"Long-Range Interactions in the Alpha Subunit of Tryptophan Synthase Help to Coordinate Ligand Binding, Catalysis, and Substrate Channeling",0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q34126281,Long-range interactions in mammalian platelet aggregation. II. The role of platelet pseudopod number and length,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q38735195,Long-Range Interactions in Riboswitch Control of Gene Expression,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q52957223,Long range interactions between object-motion and self-motion in the perception of movement in depth,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q59476080,Long-range interactions and entanglement of slow single-photon pulses,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q90215774,Long-range interactions between topologically associating domains shape the four-dimensional genome during differentiation,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q60564203,Long-range interactions and nonextensivity in ferromagnetic spin models,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q39453706,"Long-range interactions, voltage sensitivity, and ion conduction in S4 segments of excitable channels",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q41364501,Long-range interactions of multiple DNA structural transitions within a common topological domain,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q105429166,Long-range interactions between optical solitons,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q51924623,Long-range interactions between soft colloidal particles in slit-pore geometries,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q36395879,Long-range interactions between cell and substratum,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q58454514,Long-range interactions and parallel scalability in molecular simulations,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q56904438,Long-range interactions forHe(nS)–He(n′S)andHe(nS)–He(n′P),0,1.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q56904432,Long-range interactions between aHe(2S3)atom and aHe(2P3)atom for like isotopes,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q51674546,Long-range interactions and wave patterns in a DNA model.,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q77971639,Long-range interactions between local moments in metals: Application to spin-glass systems,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q62582261,"Long-range interactions between alkali Rydberg atom pairs correlated to thens–ns,np–np andnd–nd asymptotes",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q62491821,Long-range interactions and evolutionary stability in a predator-prey system,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q50047181,Long-range interactions keep bacterial cells from liquid-solid interfaces: Evidence of a bacteria exclusion zone near Nafion surfaces and possible implications for bacterial attachment.,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q44102905,Long-range interactions in randomly driven granular fluids,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q43687047,Long-range interactions between the Fe protein binding sites of the MoFe protein of nitrogenase,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q56092422,Long-Range Interactions between Ligands Bound to a DNA Molecule Give Rise to Adsorption with the Character of Phase Transition of the First Kind,0,9.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q92761364,Long-range interactions between proximal and distal regulatory regions in maize,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q52914493,Long-range interactions in the spatial integration of motion signals,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q81034992,Long-range interactions in polymer melts: the anti-Casimir effect,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q84965104,Long-range interactions in nonsense-mediated mRNA decay are mediated by intrinsically disordered protein regions,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q81234134,Long range interactions on wires: a reciprocal space based formalism,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q51612405,Long-range interactions in turbulence and the energy decay problem,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q72606577,Long-range interactions between DNA-bound ligands,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q51391871,Long-range interactions between adjacent and distant bases in a DNA and their impact on the ribonucleic acid polymerase-DNA dynamics,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q78178576,Long-range interactions in the compressible Heisenberg chain,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q74479908,Long-range interactions in adsorbed layers of virus particles,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q60175359,"Long-range interactions, wobbles, and phase defects in chains of model cilia",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q37407169,Long-range interactions in proteins,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q48224149,Long range interactions in vision,0,2.0,0.0,2.0,0,0,0.0,0.0,2.0,0,0.0,0,2.0,0
Long range interactions,Q116112331,Long-range interactions and collective effects in degenerate quantum gases coupled to the optical modes of a high-finesse ring cavity,0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q37660103,Long-range interaction and correlation between MYC enhancer and oncogenic long noncoding RNA CARLo-5.,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q73321794,Long range interaction of cis-DNA elements mediated by architectural transcription factor Bach1,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q41673287,Long-Range Interaction Networks in the Function and Fidelity of Poliovirus RNA-Dependent RNA Polymerase Studied by Nuclear Magnetic Resonance,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q50142767,Long-range interaction between two promoters: Activation of the leu-500 promoter by a distant upstream promoter,0,8.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q73217488,Long-range interaction and nonlinear localized modes in photonic crystal waveguides,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q34595637,Long-Range Interaction Forces between Polymer-Supported Lipid Bilayer Membranes.,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q42668821,"Long-range interaction for dimers of atmospheric interest: dispersion, induction and electrostatic contributions for O(2)-O(2), N(2)-N(2) and O(2)-N(2).",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q39719774,Long-range interaction between the P2.1 and P9.1 peripheral domains of the Tetrahymena ribozyme.,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q60732439,Long-range interaction of the 39K(4s)+39K(4p) asymptote by photoassociative spectroscopy. I. The 0g− pure long-range state and the long-range potential constants,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q38353834,Long-range interaction between the enzyme active site and a distant allosteric site in the human mitochondrial NAD(P)+-dependent malic enzyme.,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q46433487,Long-range interaction between heterogeneously charged membranes,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q59431269,Long-Range Interaction between Adatoms in Graphene,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q61733113,Long-Range-Interaction Induced Ordered Structures in Deposition Processes,0,1.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Long range interactions,Q87362418,Long-range interaction and synchronization of oscillating dissipative solitons,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q112880948,"Ab initio calculations of water and ice : structural, electronic and optical properties",0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q97611808,Ab Initio Calculations in Scintillator Research,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q52885856,Ab Initio Calculations of X-ray Spectra: Atomic Multiplet and Molecular Orbital Effects in a Multiconfigurational SCF Approach to the L-Edge Spectra of Transition Metal Complexes.,0,9.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q37081584,Ab initio calculations of NMR chemical shifts,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q21708511,Ab initio calculations of structural and electronic properties of gallium solid-state phases,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46669768,Ab initio calculations of optical absorption spectra: solution of the Bethe-Salpeter equation within density matrix perturbation theory.,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74381658,"Ab initio calculations of Si, As, S, Se, and Cl adsorption on Si(001) surfaces",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74501520,Ab initio calculations on the passivation of shallow impurities in GaAs,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74560211,Ab initio calculations for helium: A standard for transport property measurements,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q57654914,Ab initio calculations of the optical properties of 4-Å-diameter single-walled nanotubes,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46451513,Ab initio calculations of structures and interaction energies of toluene dimers including CCSD(T) level electron correlation correction,0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q57395015,Ab initio calculations of the lattice dynamics of boron nitride nanotubes,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q57278666,Ab Initio Calculations of17O NMR-Chemical Shifts for Water. The Limits of PCM Theory and the Role of Hydrogen-Bond Geometry and Cooperativity,0,8.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q77817271,Ab initio calculations of low-energy electron scattering by HCN molecules,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q57771303,Ab initio calculations of the colour of closed-ring diarylethenes: TD-DFT estimates for molecular switches,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q78151793,Ab initio calculations of energies and self-diffusion on flat and stepped surfaces of Al and their implications on crystal growth,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q81827484,Ab initio calculations on halogen-bonded complexes and comparison with density functional methods,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q54427547,"Ab initio calculations for the optical rotations of conformationally flexible molecules: a case study on six-, seven-, and eight-membered fluorinated cycloalkanol esters.",0,8.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q51203114,Ab Initio calculations of even oxygen isotopes with chiral two-plus-three-nucleon interactions,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q37069593,"Ab initio calculations and validation of the pH-dependent structures of the His37-Trp41 quartet, the heart of acid activation and proton conductance in the M2 protein of Influenza A virus",0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74539048,Ab initio calculations of the exchange coupling of Fe and Co monolayers in Cu,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q58687457,Ab Initio Calculations of Singlet and Triplet Excited States of Chlorine Nitrate and Nitric Acid,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q58446071,"Ab initio calculations on the structure, stabilization, and dipole moment of benzene⋅⋅⋅Ar complex",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q58224477,"Ab initio calculations on π-stacked thiophene dimer, trimer, and tetramer: Structure, interaction energy, cooperative effects, and intermolecular electronic parameters",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q83176082,"Ab initio calculations of structural evolution and conductance of benzene-1,4-dithiol on gold leads",0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q62567923,Ab Initio Calculations of Absorption Spectra of Large Molecules in Solution: Coumarin C153,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74563867,Ab initio calculations of the quasiparticle and absorption spectra of clusters: The sodium tetramer,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q40642590,"Ab initio calculations of anharmonic vibrational spectroscopy for hydrogen fluoride (HF)n (n = 3, 4) and mixed hydrogen fluoride/water (HF)n(H2O)n (n = 1, 2, 4) clusters",0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46506756,Ab initio calculations on the thermodynamic properties of azaborospiropentanes,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q43279694,Ab initio calculations on the formation and rearrangement of spiropentane,0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q45239488,Ab initio calculations of thermochemical properties of methanol clusters.,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q57796252,Ab Initio Calculations of the Anisotropic Dielectric Tensor ofGaAs/AlAs Superlattices,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q54099050,Ab initio calculations of the giant magnetoresistance,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q58353889,Ab initio calculations on Li-ion migration in Li2FeSiO4 cathode material with a P21 symmetry structure,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46903872,Ab initio calculations on low-energy conformers of alpha-cyclodextrin.,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q51926496,"Ab initio calculations of the potential surface for rearrangement of 2,2,3,3-tetrafluoromethylenecyclopropane to 1-(difluoromethylene)-2,2-difluorocyclopropane",0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q38467627,Ab initio calculations of scytonemin derivatives of relevance to extremophile characterization by Raman spectroscopy,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q68769689,Ab initio calculations of oscillator strengths and Lande factors for NdIII,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q51943200,Ab initio calculations of the O1s XPS spectra of ZnO and Zn oxo compounds,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46011882,Ab Initio Calculations on the Electronically Excited States of Small Helium Clusters,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q31171174,Ab initio calculations and Franck-Condon simulation of the absorption spectra of GeCl2 including anharmonicity,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46357939,Ab initio calculations of free energy barriers for chemical reactions in solution: proton transfer in [FHF]-,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q33841290,Ab initio calculations of deuterium isotope effects on chemical shifts of salt-bridged lysines.,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q46702255,Ab initio calculations of triplet excited states and potential-energy surfaces of vinyl chloride: insights into spectroscopy and photodissociation dynamics,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q58445862,"Ab initio calculations on the structure, vibrational frequencies, and valence excitation energies of the benzene…Ar and benzene…Ar2 cluster",0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q54150938,Ab initio calculations of the electronic and optical properties of germanium selenide,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q77870728,"Ab initio calculations of gj factors for Li, Be+, and Ba+",0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q77970224,Ab initio calculations of selected ionization states of Cu on MgO(001),0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q69767284,Ab initio calculations on large molecules using molecular fragments. Structural correlations between natural substrate moieties and some antibiotic inhibitors of peptidyl transferase,0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q47742309,Ab initio calculations on iron-porphyrin model systems for intermediates in the oxidative cycle of cytochrome P450s,0,6.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q61311660,Ab Initio Calculation of Vibrational Absorption and Circular Dichroism Spectra Using Density Functional Force Fields,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q56386579,Ab initio calculation of force constants and equilibrium geometries in polyatomic molecules,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q78210788,Ab initio calculation of phonon dispersions in semiconductors,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q59464469,Ab initio calculation of anisotropic magnetic properties of complexes. I. Unique definition of pseudospin Hamiltonians and their derivation,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q50332925,Ab initio calculation of van der Waals bonded molecular crystals.,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q27448619,Ab Initio Calculation of the Hoyle State,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q45093989,Ab initio calculation of optical rotatory dispersion (ORD) curves: a simple and reliable approach to the assignment of the molecular absolute configuration,0,8.2,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q77971908,Ab initio calculation of the macroscopic dielectric constant in silicon,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q50119362,Ab initio calculation of properties of carbon in the amorphous and liquid states,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q44540197,Ab initio calculation of the vibrational and electronic spectra of trans- and cis-azobenzene.,0,4.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q51931666,Ab initio calculation of optical spectra of liquids: many-body effects in the electronic excitations of water,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q58687557,"Ab initio calculation of a global potential, vibrational energies, and wave functions for HCN/HNC, and a simulation of the Ã–X̃ emission spectrum",0,7.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q44908110,Ab initio calculation of optical rotation in (P)-(+)-[4]triangulane,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q59613671,Ab initio calculation of vibrational Raman optical activity,0,1.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q57088912,Ab initio calculation of low-energy collective charge-density excitations in MgB2,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74382871,Ab initio calculation of phonon dispersions in II-VI semiconductors,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q36794147,Ab initio calculation of electronic coupling in the photosynthetic reaction center,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q51857547,Ab initio calculation of interatomic decay rates of excited doubly ionized states in clusters.,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q78009861,Ab initio calculation of pressure coefficients of band gaps of silicon: Comparison of the local-density approximation and quasiparticle results,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q43265764,Ab initio calculation of electronic absorption spectra and ionization potentials of C3H3 radicals,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q77987868,Ab initio calculation of extended x-ray-absorption fine structure in Br2,0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q56386580,Ab initio calculation of force constants and equilibrium geometries in polyatomic molecules,0,3.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q81621021,"Ab initio calculation of interatomic decay rates by a combination of the Fano ansatz, Green's-function methods, and the Stieltjes imaging technique",0,5.1,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Ab-initio calculations,Q74542429,Ab initio calculation of surface phonons in GaAs(110),0,2.0,0.0,1.0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0
Hydrogen halides,Q1572088,hydrogen halide,1,8.2,3.18,1.0,1,0,0.0,3.18,1.0,1,54.03,23,1.0,1
Clouds,Q8074,cloud,1,1.7,5.44,1.0,1,1,0.0,5.44,1.0,1,60.29,229,1.0,1
Clouds,Q868447,The Clouds,0,0.9,3.4,1.0,0,1,0.0,3.4,1.0,0,18.54,29,1.0,0
Clouds,Q781732,Clouds,1,0.4,2.48,1.0,0,0,0.0,2.48,1.0,0,25.28,11,1.0,0
Clouds,Q203247,Nuages,0,0.4,1.61,1.0,0,1,0.0,1.61,1.0,0,17.47,4,1.0,0
Clouds,Q1102660,Clouds,1,0.4,2.2,1.0,0,0,0.0,2.2,1.0,0,25.05,8,1.0,0
Clouds,Q2111939,Clouds,1,0.0,1.79,1.0,0,0,0.0,1.79,1.0,0,23.43,5,1.0,0
Clouds,Q73549338,Clouds,1,0.4,2.56,1.0,0,0,0.0,2.56,1.0,0,25.35,12,1.0,0
Clouds,Q14775069,Clouds of Sils Maria,0,0.9,3.37,1.0,0,0,0.0,3.37,1.0,0,0.0,28,1.0,0
Clouds,Q18676757,Clouds,1,0.4,0.0,2.0,0,0,0.0,0.0,2.0,0,25.29,0,2.0,0
Clouds,Q20174091,Clouds,1,0.4,0.69,1.0,0,0,0.0,0.69,1.0,0,23.85,1,1.0,0
Clouds,Q7723503,The Clouds,0,0.4,1.1,1.0,0,1,0.0,1.1,1.0,0,17.16,2,1.0,0
Clouds,Q5135763,Clouds,1,0.4,1.1,1.0,0,0,0.0,1.1,1.0,0,24.17,2,1.0,0
Clouds,Q21198594,Les Nuées,0,0.9,0.69,1.0,0,1,0.0,0.69,1.0,0,16.92,1,1.0,0
Clouds,Q100937286,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q50947865,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
Clouds,Q20634460,Clouds,1,0.4,0.0,1.0,0,0,0.0,0.0,1.0,0,23.29,0,1.0,0
