kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,w_ctx,w_sl,w_p31,w_p279,w_ctx_p31,w_ctx_p279,w_alias_inv,bonus_label,bonus_alias,total
social interaction,Q7551199,social interaction and first-person shooters,none,0,0,1.1,0.69,1.0,0.0,25.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.72
social interaction,Q100552494,social exchange,alias,0,1,0.5,0.69,1.0,6.0,25.0,44.3,0.286,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,30.41
social interaction,Q112838101,Social Interaction in Brockville,none,0,0,2.7,0.0,1.0,0.0,27.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.35
social interaction,Q63840049,Social Interactions: Ocular Explorations and Pupillometry in Autism,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
social interaction,Q66073098,Social Interaction and Compassion in Depression,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
social interaction,Q64393779,Social Interactions Between People With Dementia in Nursing Home,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
locomotor activity,Q18313230,Loca1,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.19
locomotor activity,Q18313023,Loca2,none,0,0,2.2,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.84
locomotor activity,Q18312325,Loco2,none,0,0,2.2,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.84
locomotor activity,Q18313019,Loco1,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.19
rotarod,Q7370237,rotarod performance test,none,0,0,1.1,1.61,1.0,0.0,21.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.13
rotarod,Q18312340,Rrodp1,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.19
rotarod,Q18312341,Rrodp2,none,0,0,2.2,0.0,1.0,0.0,42.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.84
microarray,Q591745,DNA microarray,alias,0,1,0.5,3.53,0.0,2.0,0.0,20.5,0.4,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,36.25
microarray,Q1931516,microarray,label,1,0,1.1,2.56,0.0,2.0,0.0,30.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,41.14
microarray,Q110828941,microarray analysis,none,0,0,0.5,0.69,0.0,5.0,0.0,37.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.3
microarray,Q108855372,comparative genomic hybridisation array,none,0,0,0.0,0.0,0.0,2.0,0.0,22.9,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,2.58
microarray,Q111848071,Microarray data and other gene expression databases,none,0,0,3.8,0.0,0.0,2.0,0.0,18.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.94
microarray,Q63818165,Microarray CGH Analysis of Circulating Tumoral Plasma DNA in NF1 Patients With MPNSTs,none,0,0,2.2,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.61
microarray,Q23924056,Microarray profiling in breast cancer patients,none,0,0,0.5,0.0,1.0,0.0,16.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.62
microarray,Q66024772,Microarray Analysis of Gene Expression in Prostate Tissues,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
microarray,Q26339844,Microarray analysis of gene expression patterns induced by irritant and sensitizing chemicals,none,0,0,4.4,0.0,1.0,0.0,26.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.31
microarray,Q65378161,Microarray Analysis of Sinus Samples From Patients With and Without Chronic Rhinosinusitis,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
microarray,Q63591247,Microarray Analysis of Gene Expression and Identification of Progenitor Cells in Lung Carcinoma,none,0,0,3.3,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.92
microarray,Q25930743,Microarray analysis of the pulmonary effects of stainless and mild steel welding fumes in A/J and C57BL/6J mice,none,0,0,3.8,0.0,1.0,0.0,26.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.65
microarray,Q66386915,Microarray Analysis of Scalp Biopsies After Minoxidil Treatment,none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
microarray,Q114677897,Microarray experimental conditions,none,0,0,0.5,0.0,1.0,0.0,25.5,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.71
microarray,Q63318514,Microarray Analysis of microRNA Expression in Basal Cell Carcinoma,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
microarray,Q65390035,Microarray Analysis of IFN-Induced Gene Expression in Obese and Non-Obese Patients With Chronic Hepatitis C,none,0,0,3.8,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.57
microarray,Q61932717,Microarray Analysis of Gene Expression in Liver Tumors,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
microarray,Q65540071,Microarray Analysis of Gene Expression in Idiopathic Pulmonary Fibrosis (IPF),none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
microarray,Q66060920,Microarray Analysis for Human Genetic Disease,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
microarray,Q61957642,Microarray Analysis of microRNA Expression Profiles in Cutaneous Squamous Cell Carcinoma,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
microarray,Q64658959,Microarray Analysis in Syndromic Obesity,none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
microarray,Q136657137,Microarray-based screening of putative HSP90 inhibitors predicted and isolated from microorganisms,none,0,0,1.6,0.0,1.0,0.0,16.7,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.93
microarray,Q64187146,Microarray Expression Profiling to Identify Stereotypic mRNA Profiles for Preterm Delivery in Order to Unravel the Biological Mechanisms,none,0,0,3.3,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.92
microarray,Q65377135,Microarray Analysis of Sinus Samples From Patients With and Without Chronic Rhinosinusitis.,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
x chromosome,Q61333,X chromosome,label,1,0,2.2,3.87,1.0,3.0,29.9,27.5,0.286,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,50.89
x chromosome,Q14862225,dosage compensation by inactivation of X chromosome,none,0,0,2.7,0.0,1.0,3.0,30.9,34.6,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.96
x chromosome,Q18553394,blue cone monochromacy,none,0,0,0.0,1.61,2.0,7.0,27.1,47.5,0.105,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.57
x chromosome,Q55786714,X chromosome number anomaly with female phenotype,none,0,0,0.5,0.0,2.0,3.0,30.5,26.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.57
x chromosome,Q55786715,X chromosome number anomaly with male phenotype,none,0,0,0.5,0.0,2.0,3.0,30.5,26.5,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.57
x chromosome,Q22328905,"X chromosome located dosage compensation complex, transcription activating",none,0,0,5.5,0.0,1.0,5.0,29.9,41.3,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.99
x chromosome,Q55786713,X chromosome number anomaly,none,0,0,0.0,0.0,2.0,5.0,30.5,35.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.19
x chromosome,Q29799324,X chromosome NonDisjunction factor CELE_C05D2.5,none,0,0,1.1,0.0,1.0,0.0,20.1,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.81
x chromosome,Q29679659,xnd-1,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.69
x chromosome,Q18274208,Xic,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.39
x chromosome,Q18032384,XIC,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.19
x chromosome,Q66590559,x chromosome-bearing sperm cell,none,0,0,1.1,0.0,1.0,2.0,23.7,58.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.01
x chromosome,Q55781725,premature centromere division,none,0,0,0.0,0.0,0.0,3.0,0.0,39.5,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.32
x chromosome,Q18032380,XCE,none,0,0,1.6,0.0,1.0,0.0,42.0,0.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.39
x chromosome,Q65538301,X-Chromosome Inactivation Status and Premature Ovarian Failure,none,0,0,0.5,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.64
x chromosome,Q64642611,"X-chromosome Inactivation, Epigenetics and the Transcriptome",none,0,0,1.1,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.3
de novo,Q20828326,De Novo,label,1,0,1.1,1.1,1.0,0.0,12.1,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,33.94
de novo,Q21097394,de novo centriole assembly involved in multi-ciliated epithelial cell differentiation,none,0,0,5.5,0.0,1.0,2.0,30.9,39.7,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.68
de novo,Q56014308,acute myeloid leukemia with multilineage dysplasia,none,0,0,1.6,0.0,1.0,4.0,23.5,44.3,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.76
de novo,Q30314076,de novo sequence assembler,none,0,0,2.2,1.1,0.0,2.0,0.0,22.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.56
de novo,Q27862663,de novo centriole assembly,none,0,0,6.0,0.0,1.0,3.0,30.9,32.2,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.38
de novo,Q64007153,de novo gene birth,none,0,0,3.8,1.39,1.0,0.0,13.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.21
de novo,Q3330942,de novo mutation,none,0,0,3.8,2.08,0.0,5.0,0.0,44.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.99
de novo,Q50296016,De novo formation of eIF2:GTP,none,0,0,3.3,0.0,1.0,0.0,30.9,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.04
de novo,Q67573816,de novo assembly,none,0,0,4.4,0.0,0.0,2.0,0.0,32.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.71
de novo,Q28797173,de novo sequence assembly,none,0,0,2.7,0.0,0.0,2.0,0.0,32.8,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.74
de novo,Q15804842,De novo peptide sequencing,none,0,0,3.3,1.61,0.0,2.0,0.0,27.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.16
de novo,Q27862664,de novo centriole assembly via blepharoplast,none,0,0,6.6,0.0,1.0,2.0,30.9,39.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.5
de novo,Q98095278,designed protein,none,0,0,2.7,0.0,0.0,5.0,0.0,35.7,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.06
de novo,Q105702311,unsupervised clustering algorithm,none,0,0,2.2,0.0,0.0,3.0,0.0,32.7,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.68
de novo,Q56980264,De novo design of molecular wires with optimal properties for solar energy conversion,none,0,0,2.7,0.0,1.0,0.0,26.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.34
de novo,Q62028245,De Novo o Governo do Povo,none,0,0,1.6,0.0,1.0,0.0,15.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.92
de novo,Q61992705,De Novo o Governo do Povo,none,0,0,1.6,0.0,1.0,0.0,15.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.92
de novo,Q63335169,De Novo Adult Philadelphia Chromosome Positive (Ph+) Acute Lymphoblastic Leukemia (ALL) Patients,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
de novo,Q29828528,"DNA (cytosine-5-)-methyltransferase 3 beta, duplicate b.2",none,0,0,2.7,0.0,1.0,0.0,20.1,0.0,0.25,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.03
de novo,Q1063702,de novo synthesis,none,0,0,3.3,2.64,1.0,4.0,26.7,41.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,12.06
de novo,Q5244958,de novo protein structure prediction,none,0,0,3.8,1.39,1.0,2.0,14.7,35.2,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,10.71
de novo,Q28208916,de novo protein synthesis theory of memory formation,none,0,0,4.4,0.69,1.0,0.0,23.8,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.63
de novo,Q5244662,De Novo Dahl,none,0,0,1.1,0.69,1.0,0.0,15.6,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.61
de novo,Q11950667,de novo synthesis on liquid manure,none,0,0,1.6,0.69,1.0,4.0,26.7,41.9,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,9.12
de novo,Q90395089,de novo design,none,0,0,1.6,0.69,0.0,3.0,0.0,27.7,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.34
de novo,Q46404819,De novo design of selective compounds: a fragment-based pipeline applied to the β2 adrenergic receptor.,none,0,0,3.8,0.0,1.0,0.0,26.3,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.65
de novo,Q65370570,De Novo Resistance to Epidermal Growth Factor Receptor-Tyrosine Kinase Inhibitors,none,0,0,1.6,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.95
de novo,Q86264364,De Novo Lipogenesis and Insulin Sensitivity in Obese,none,0,0,2.7,0.0,1.0,0.0,18.4,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.26
de novo,Q19535159,De novo traz as aparentes novas,none,0,0,1.6,0.69,1.0,0.0,11.1,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.22
mutation,Q42918,mutation,label,1,0,2.7,4.55,0.0,9.0,0.0,48.7,0.2,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,61.69
mutation,Q28444960,BRCA1 Mutation,alias,0,1,1.1,0.0,2.0,0.0,45.6,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.64
mutation,Q1955810,mutational analysis,none,0,0,0.5,0.69,0.0,2.0,0.0,33.1,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.47
mutation,Q28444961,BRCA2 Mutation,alias,0,1,1.1,0.0,2.0,0.0,45.6,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.64
mutation,Q2656896,missense mutation,none,0,0,4.9,3.14,0.0,5.0,0.0,38.3,0.182,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.32
mutation,Q101252532,no mutation,alias,0,1,1.6,0.0,0.0,2.0,0.0,27.0,0.25,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,24.32
mutation,Q28531504,EGFR mutation,alias,0,1,1.1,0.0,1.0,0.0,36.8,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,25.88
mutation,Q610425,mutation,label,1,0,5.5,2.64,0.0,2.0,0.0,26.3,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,54.48
mutation,Q28445037,KRAS Mutation,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q28444972,NRAS Mutation,alias,0,1,1.1,0.0,2.0,0.0,41.5,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.56
mutation,Q28445087,BRAF Mutation,alias,0,1,1.1,0.0,2.0,0.0,45.3,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.63
mutation,Q28445189,IDH1 Mutation,alias,0,1,1.1,0.0,1.0,0.0,54.3,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.19
mutation,Q50322058,Mutation,label,1,0,1.1,0.0,1.0,0.0,24.1,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.81
mutation,Q28445027,MET Mutation,alias,0,1,1.1,0.0,2.0,0.0,40.2,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.54
mutation,Q111926872,Mutations,none,0,0,0.5,0.0,1.0,0.0,20.0,0.0,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,3.66
mutation,Q28444945,TET2 Mutation,alias,0,1,1.1,0.0,2.0,0.0,45.6,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.64
mutation,Q28444982,TP53 Mutation,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q28445204,ERBB2 Mutation,alias,0,1,1.1,0.0,1.0,0.0,47.2,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.06
mutation,Q28444948,VHL MUTATION,alias,0,1,1.1,0.0,2.0,0.0,45.6,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.64
mutation,Q28444999,MTOR MUTATION,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q24054658,Mutation,label,1,0,1.1,0.0,1.0,0.0,24.1,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.81
mutation,Q28444978,SMAD4 MUTATION,alias,0,1,1.1,0.0,2.0,0.0,39.5,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.53
mutation,Q28444977,SF3B1 Mutation,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q28444953,ASXL1 Mutation,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q64512538,Mutation,label,1,0,1.1,0.0,1.0,0.0,24.1,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.81
mutation,Q28445077,KIT MUTATION,alias,0,1,1.1,0.0,2.0,0.0,41.5,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.56
mutation,Q59568545,Mutation,label,1,0,1.1,0.0,1.0,0.0,24.1,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.81
mutation,Q112133882,Mutations Mix & Match,none,0,0,0.5,0.0,1.0,0.0,20.0,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.66
mutation,Q28444943,RUNX1 Mutation,alias,0,1,1.1,0.0,2.0,0.0,39.5,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.53
mutation,Q28445012,PTCH1 MUTATION,alias,0,1,1.1,0.0,2.0,0.0,45.6,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.64
mutation,Q28445136,PTEN Mutation,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q28444971,NOTCH1 Mutation,alias,0,1,1.1,0.0,1.0,0.0,53.0,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.17
mutation,Q28445019,PIK3CA Mutation,alias,0,1,1.1,0.0,2.0,0.0,41.5,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,27.56
mutation,Q28371632,STK11 Mutation,alias,0,1,1.1,0.0,1.0,0.0,70.5,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,26.48
mutation,Q29938048,FGFR3 Mutation,alias,0,1,1.1,0.0,1.0,0.0,29.9,0.0,0.667,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,25.75
mutation,Q1150070,changement,alias,0,1,0.5,3.87,1.0,2.0,17.3,28.3,0.25,3.0,4.0,1.6,1.0,1.8,1.5,8.0,0.0,15.0,38.46
mutation,Q185986,thrombophilie par mutation du facteur V,none,0,0,1.1,2.71,0.0,10.0,0.0,49.9,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.07
mutation,Q3883802,mutation neutre,none,0,0,1.1,2.64,0.0,5.0,0.0,44.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.99
mutation,Q56648699,mutation adoucissante,none,0,0,1.6,0.0,0.0,3.0,0.0,29.4,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.5
mutation,Q1415380,mutation ponctuelle,none,0,0,1.1,3.43,0.0,6.0,0.0,45.1,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.49
mutation,Q557863,mutation consonantique,none,0,0,2.2,3.18,1.0,2.0,14.5,22.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.54
mutation,Q56648701,mutation spirante,none,0,0,4.9,0.0,0.0,2.0,0.0,27.0,0.4,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.52
mutation,Q3330939,mutation professionnelle,none,0,0,0.5,1.1,0.0,2.0,0.0,38.1,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.21
mutation,Q104439135,Mutation,label,1,0,1.1,0.0,1.0,0.0,24.1,0.0,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,29.81
mutation,Q3330936,mutation,label,1,0,1.1,1.61,0.0,4.0,0.0,32.6,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,40.37
mutation,Q4836333,mutation BRCA,none,0,0,1.1,2.56,1.0,0.0,40.2,0.0,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.8
mutation,Q1440688,mutation avec décalage du cadre de lecture,none,0,0,1.6,3.09,0.0,5.0,0.0,44.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.87
mutation,Q1477172,mutation,label,1,0,1.1,0.69,0.0,1.0,0.0,23.9,1.0,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,32.03
mutation,Q3330935,mutation,label,1,0,1.1,0.69,0.0,2.0,0.0,38.1,0.667,3.0,4.0,2.0,1.5,2.2,2.0,4.0,20.0,0.0,32.48
mutation,Q2215243,mutation somatique,none,0,0,0.5,2.3,1.0,8.0,35.8,51.6,1.0,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,11.18
mutation,Q1502331,mutation monogénique,none,0,0,2.2,1.39,0.0,5.0,0.0,44.8,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.68
mutation,Q13743995,mutation phonétique,none,0,0,1.1,2.2,0.0,2.0,0.0,22.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.79
mutation,Q6273110,Mutation sur Argos,none,0,0,1.1,1.95,2.0,0.0,18.4,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,5.57
mutation,Q518638,mutation non-sens,none,0,0,0.5,3.14,0.0,3.0,0.0,30.7,0.667,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,6.27
mutation,Q3330943,Mutation Nation,none,0,0,1.1,1.79,1.0,0.0,16.6,0.0,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,4.67
mutation,Q103242150,mutation gain de fonction,none,0,0,3.8,0.69,0.0,5.0,0.0,44.8,0.118,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.65
mutation,Q927843,mutation létale,none,0,0,2.2,3.04,1.0,2.0,44.2,27.8,0.5,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,8.31
mutation,Q97130345,mutation durcissante,none,0,0,3.8,0.0,0.0,2.0,0.0,27.0,0.333,1.2,0.5,0.8,0.6,1.0,0.8,3.0,0.0,0.0,7.01
